OBJECTID,admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
380,City of Carcar,PH072214000,NA,NA,NA,Cebu,PH072200000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
381,City of Catbalogan,PH086005000,NA,NA,NA,Samar,PH086000000,Region VIII,PH080000000,Philippines (the),PH,1467244800000,1590710400000,NA
382,City of Cauayan,PH023108000,NA,NA,NA,Isabela,PH023100000,Region II,PH020000000,Philippines (the),PH,1467244800000,1590710400000,NA
383,City of Dasmariñas,PH042106000,City of Dasmarinas,NA,NA,Cavite,PH042100000,Region IV-A,PH040000000,Philippines (the),PH,1467244800000,1590710400000,NA
384,City of Digos,PH112403000,NA,NA,NA,Davao del Sur,PH112400000,Region XI,PH110000000,Philippines (the),PH,1467244800000,1590710400000,NA
385,City of El Salvador,PH104307000,NA,NA,NA,Misamis Oriental,PH104300000,Region X,PH100000000,Philippines (the),PH,1467244800000,1590710400000,NA
386,City of Escalante,PH064509000,NA,NA,NA,Negros Occidental,PH064500000,Region VI,PH060000000,Philippines (the),PH,1467244800000,1590710400000,NA
387,City of Gapan,PH034908000,NA,NA,NA,Nueva Ecija,PH034900000,Region III,PH030000000,Philippines (the),PH,1467244800000,1590710400000,NA
388,City of General Trias,PH042108000,NA,NA,NA,Cavite,PH042100000,Region IV-A,PH040000000,Philippines (the),PH,1467244800000,1590710400000,NA
389,City of Guihulngan,PH074611000,NA,NA,NA,Negros Oriental,PH074600000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
390,City of Himamaylan,PH064510000,NA,NA,NA,Negros Occidental,PH064500000,Region VI,PH060000000,Philippines (the),PH,1467244800000,1590710400000,NA
391,City of Isabela,PH099701000,NA,NA,NA,City of Isabela,PH099700000,Region IX,PH090000000,Philippines (the),PH,1467244800000,1590710400000,NA
392,City of Kabankalan,PH064515000,NA,NA,NA,Negros Occidental,PH064500000,Region VI,PH060000000,Philippines (the),PH,1467244800000,1590710400000,NA
393,City of Kidapawan,PH124704000,NA,NA,NA,Cotabato,PH124700000,Region XII,PH120000000,Philippines (the),PH,1467244800000,1590710400000,NA
394,City of Koronadal,PH126306000,NA,NA,NA,South Cotabato,PH126300000,Region XII,PH120000000,Philippines (the),PH,1467244800000,1590710400000,NA
395,City of Lamitan,PH150702000,NA,NA,NA,Basilan,PH150700000,Autonomous Region in Muslim Mindanao,PH150000000,Philippines (the),PH,1467244800000,1590710400000,NA
396,City of Las Piñas,PH137601000,City of Las Pinas,NA,NA,"NCR, Fourth District",PH137600000,National Capital Region,PH130000000,Philippines (the),PH,1467244800000,1590710400000,NA
397,City of Ligao,PH050508000,NA,NA,NA,Albay,PH050500000,Region V,PH050000000,Philippines (the),PH,1467244800000,1590710400000,NA
398,City of Maasin,PH086407000,NA,NA,NA,Southern Leyte,PH086400000,Region VIII,PH080000000,Philippines (the),PH,1467244800000,1590710400000,NA
399,City of Makati,PH137602000,NA,NA,NA,"NCR, Fourth District",PH137600000,National Capital Region,PH130000000,Philippines (the),PH,1467244800000,1590710400000,NA
400,City of Malabon,PH137502000,NA,NA,NA,"NCR, Third District",PH137500000,National Capital Region,PH130000000,Philippines (the),PH,1467244800000,1590710400000,NA
401,City of Malaybalay,PH101312000,NA,NA,NA,Bukidnon,PH101300000,Region X,PH100000000,Philippines (the),PH,1467244800000,1590710400000,NA
402,City of Malolos,PH031410000,NA,NA,NA,Bulacan,PH031400000,Region III,PH030000000,Philippines (the),PH,1467244800000,1590710400000,NA
403,City of Mandaluyong,PH137401000,NA,NA,NA,"NCR, Second District",PH137400000,National Capital Region,PH130000000,Philippines (the),PH,1467244800000,1590710400000,NA
404,City of Marikina,PH137402000,NA,NA,NA,"NCR, Second District",PH137400000,National Capital Region,PH130000000,Philippines (the),PH,1467244800000,1590710400000,NA
405,City of Masbate,PH054111000,NA,NA,NA,Masbate,PH054100000,Region V,PH050000000,Philippines (the),PH,1467244800000,1590710400000,NA
406,City of Mati,PH112509000,NA,NA,NA,Davao Oriental,PH112500000,Region XI,PH110000000,Philippines (the),PH,1467244800000,1590710400000,NA
407,City of Meycauayan,PH031412000,NA,NA,NA,Bulacan,PH031400000,Region III,PH030000000,Philippines (the),PH,1467244800000,1590710400000,NA
408,City of Muntinlupa,PH137603000,NA,NA,NA,"NCR, Fourth District",PH137600000,National Capital Region,PH130000000,Philippines (the),PH,1467244800000,1590710400000,NA
409,City of Naga,PH072234000,NA,NA,NA,Cebu,PH072200000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
410,City of Navotas,PH137503000,NA,NA,NA,"NCR, Third District",PH137500000,National Capital Region,PH130000000,Philippines (the),PH,1467244800000,1590710400000,NA
411,City of Panabo,PH112315000,NA,NA,NA,Davao del Norte,PH112300000,Region XI,PH110000000,Philippines (the),PH,1467244800000,1590710400000,NA
412,City of Parañaque,PH137604000,City of Paranaque,NA,NA,"NCR, Fourth District",PH137600000,National Capital Region,PH130000000,Philippines (the),PH,1467244800000,1590710400000,NA
413,City of Pasig,PH137403000,NA,NA,NA,"NCR, Second District",PH137400000,National Capital Region,PH130000000,Philippines (the),PH,1467244800000,1590710400000,NA
414,City of Passi,PH063035000,NA,NA,NA,Iloilo,PH063000000,Region VI,PH060000000,Philippines (the),PH,1467244800000,1590710400000,NA
415,City of San Fernando,PH013314000,NA,NA,NA,La Union,PH013300000,Region I,PH010000000,Philippines (the),PH,1467244800000,1590710400000,NA
416,City of San Fernando,PH035416000,NA,NA,NA,Pampanga,PH035400000,Region III,PH030000000,Philippines (the),PH,1467244800000,1590710400000,NA
417,City of San Jose del Monte,PH031420000,NA,NA,NA,Bulacan,PH031400000,Region III,PH030000000,Philippines (the),PH,1467244800000,1590710400000,NA
418,City of San Juan,PH137405000,NA,NA,NA,"NCR, Second District",PH137400000,National Capital Region,PH130000000,Philippines (the),PH,1467244800000,1590710400000,NA
419,City of San Pedro,PH043425000,NA,NA,NA,Laguna,PH043400000,Region IV-A,PH040000000,Philippines (the),PH,1467244800000,1590710400000,NA
420,City of Santa Rosa,PH043428000,NA,NA,NA,Laguna,PH043400000,Region IV-A,PH040000000,Philippines (the),PH,1467244800000,1590710400000,NA
421,City of Santiago,PH023135000,NA,NA,NA,Isabela,PH023100000,Region II,PH020000000,Philippines (the),PH,1467244800000,1590710400000,NA
422,City of Sipalay,PH064527000,NA,NA,NA,Negros Occidental,PH064500000,Region VI,PH060000000,Philippines (the),PH,1467244800000,1590710400000,NA
423,City of Sorsogon,PH056216000,NA,NA,NA,Sorsogon,PH056200000,Region V,PH050000000,Philippines (the),PH,1467244800000,1590710400000,NA
424,City of Tabaco,PH050517000,NA,NA,NA,Albay,PH050500000,Region V,PH050000000,Philippines (the),PH,1467244800000,1590710400000,NA
425,City of Tabuk,PH143213000,NA,NA,NA,Kalinga,PH143200000,Cordillera Administrative Region,PH140000000,Philippines (the),PH,1467244800000,1590710400000,NA
426,City of Tacurong,PH126511000,NA,NA,NA,Sultan Kudarat,PH126500000,Region XII,PH120000000,Philippines (the),PH,1467244800000,1590710400000,NA
427,City of Tagum,PH112319000,NA,NA,NA,Davao del Norte,PH112300000,Region XI,PH110000000,Philippines (the),PH,1467244800000,1590710400000,NA
428,City of Talisay,PH064528000,NA,NA,NA,Negros Occidental,PH064500000,Region VI,PH060000000,Philippines (the),PH,1467244800000,1590710400000,NA
429,City of Talisay,PH072250000,NA,NA,NA,Cebu,PH072200000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
430,City of Tanauan,PH041031000,NA,NA,NA,Batangas,PH041000000,Region IV-A,PH040000000,Philippines (the),PH,1467244800000,1590710400000,NA
431,City of Tandag,PH166819000,NA,NA,NA,Surigao del Sur,PH166800000,Region XIII,PH160000000,Philippines (the),PH,1467244800000,1590710400000,NA
432,City of Tanjay,PH074621000,NA,NA,NA,Negros Oriental,PH074600000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
433,City of Tarlac,PH036916000,NA,NA,NA,Tarlac,PH036900000,Region III,PH030000000,Philippines (the),PH,1467244800000,1590710400000,NA
434,City of Tayabas,PH045647000,NA,NA,NA,Quezon,PH045600000,Region IV-A,PH040000000,Philippines (the),PH,1467244800000,1590710400000,NA
435,City of Urdaneta,PH015546000,NA,NA,NA,Pangasinan,PH015500000,Region I,PH010000000,Philippines (the),PH,1467244800000,1590710400000,NA
436,City of Valencia,PH101321000,NA,NA,NA,Bukidnon,PH101300000,Region X,PH100000000,Philippines (the),PH,1467244800000,1590710400000,NA
437,City of Valenzuela,PH137504000,NA,NA,NA,"NCR, Third District",PH137500000,National Capital Region,PH130000000,Philippines (the),PH,1467244800000,1590710400000,NA
438,City of Victorias,PH064531000,NA,NA,NA,Negros Occidental,PH064500000,Region VI,PH060000000,Philippines (the),PH,1467244800000,1590710400000,NA
439,City of Vigan,PH012934000,NA,NA,NA,Ilocos Sur,PH012900000,Region I,PH010000000,Philippines (the),PH,1467244800000,1590710400000,NA
440,Clarin,PH071214000,NA,NA,NA,Bohol,PH071200000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
441,Clarin,PH104205000,NA,NA,NA,Misamis Occidental,PH104200000,Region X,PH100000000,Philippines (the),PH,1467244800000,1590710400000,NA
442,Claver,PH166706000,NA,NA,NA,Surigao del Norte,PH166700000,Region XIII,PH160000000,Philippines (the),PH,1467244800000,1590710400000,NA
443,Claveria,PH021511000,NA,NA,NA,Cagayan,PH021500000,Region II,PH020000000,Philippines (the),PH,1467244800000,1590710400000,NA
444,Claveria,PH054107000,NA,NA,NA,Masbate,PH054100000,Region V,PH050000000,Philippines (the),PH,1467244800000,1590710400000,NA
445,Claveria,PH104306000,NA,NA,NA,Misamis Oriental,PH104300000,Region X,PH100000000,Philippines (the),PH,1467244800000,1590710400000,NA
446,Columbio,PH126502000,NA,NA,NA,Sultan Kudarat,PH126500000,Region XII,PH120000000,Philippines (the),PH,1467244800000,1590710400000,NA
447,Compostela,PH072218000,NA,NA,NA,Cebu,PH072200000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
448,Compostela,PH118201000,NA,NA,NA,Compostela Valley,PH118200000,Region XI,PH110000000,Philippines (the),PH,1467244800000,1590710400000,NA
449,Concepcion,PH036905000,NA,NA,NA,Tarlac,PH036900000,Region III,PH030000000,Philippines (the),PH,1467244800000,1590710400000,NA
450,Concepcion,PH063015000,NA,NA,NA,Iloilo,PH063000000,Region VI,PH060000000,Philippines (the),PH,1467244800000,1590710400000,NA
451,Concepcion,PH104206000,NA,NA,NA,Misamis Occidental,PH104200000,Region X,PH100000000,Philippines (the),PH,1467244800000,1590710400000,NA
452,Concepcion,PH175905000,NA,NA,NA,Romblon,PH175900000,Region IV-B,PH170000000,Philippines (the),PH,1467244800000,1590710400000,NA
453,Conner,PH148102000,NA,NA,NA,Apayao,PH148100000,Cordillera Administrative Region,PH140000000,Philippines (the),PH,1467244800000,1590710400000,NA
454,Consolacion,PH072219000,NA,NA,NA,Cebu,PH072200000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
455,Corcuera,PH175906000,NA,NA,NA,Romblon,PH175900000,Region IV-B,PH170000000,Philippines (the),PH,1467244800000,1590710400000,NA
456,Cordon,PH023109000,NA,NA,NA,Isabela,PH023100000,Region II,PH020000000,Philippines (the),PH,1467244800000,1590710400000,NA
457,Cordova,PH072220000,NA,NA,NA,Cebu,PH072200000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
458,Corella,PH071215000,NA,NA,NA,Bohol,PH071200000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
459,Coron,PH175309000,NA,NA,NA,Palawan,PH175300000,Region IV-B,PH170000000,Philippines (the),PH,1467244800000,1590710400000,NA
460,Cortes,PH071216000,NA,NA,NA,Bohol,PH071200000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
461,Cortes,PH166808000,NA,NA,NA,Surigao del Sur,PH166800000,Region XIII,PH160000000,Philippines (the),PH,1467244800000,1590710400000,NA
462,Cotabato City,PH129804000,NA,NA,NA,Cotabato City,PH129800000,Region XII,PH120000000,Philippines (the),PH,1467244800000,1590710400000,NA
463,Cuartero,PH061901000,NA,NA,NA,Capiz,PH061900000,Region VI,PH060000000,Philippines (the),PH,1467244800000,1590710400000,NA
464,Cuenca,PH041009000,NA,NA,NA,Batangas,PH041000000,Region IV-A,PH040000000,Philippines (the),PH,1467244800000,1590710400000,NA
465,Culaba,PH087805000,NA,NA,NA,Biliran,PH087800000,Region VIII,PH080000000,Philippines (the),PH,1467244800000,1590710400000,NA
466,Culasi,PH060606000,NA,NA,NA,Antique,PH060600000,Region VI,PH060000000,Philippines (the),PH,1467244800000,1590710400000,NA
467,Culion,PH175322000,NA,NA,NA,Palawan,PH175300000,Region IV-B,PH170000000,Philippines (the),PH,1467244800000,1590710400000,NA
468,Currimao,PH012808000,NA,NA,NA,Ilocos Norte,PH012800000,Region I,PH010000000,Philippines (the),PH,1467244800000,1590710400000,NA
469,Cuyapo,PH034906000,NA,NA,NA,Nueva Ecija,PH034900000,Region III,PH030000000,Philippines (the),PH,1467244800000,1590710400000,NA
470,Cuyo,PH175310000,NA,NA,NA,Palawan,PH175300000,Region IV-B,PH170000000,Philippines (the),PH,1467244800000,1590710400000,NA
471,Daanbantayan,PH072221000,NA,NA,NA,Cebu,PH072200000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
472,Daet,PH051603000,NA,NA,NA,Camarines Norte,PH051600000,Region V,PH050000000,Philippines (the),PH,1467244800000,1590710400000,NA
473,Dagami,PH083717000,NA,NA,NA,Leyte,PH083700000,Region VIII,PH080000000,Philippines (the),PH,1467244800000,1590710400000,NA
474,Dagohoy,PH071217000,NA,NA,NA,Bohol,PH071200000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
475,Daguioman,PH140105000,NA,NA,NA,Abra,PH140100000,Cordillera Administrative Region,PH140000000,Philippines (the),PH,1467244800000,1590710400000,NA
476,Dagupan City,PH015518000,NA,NA,NA,Pangasinan,PH015500000,Region I,PH010000000,Philippines (the),PH,1467244800000,1590710400000,NA
477,Dalaguete,PH072222000,NA,NA,NA,Cebu,PH072200000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
478,Damulog,PH101302000,NA,NA,NA,Bukidnon,PH101300000,Region X,PH100000000,Philippines (the),PH,1467244800000,1590710400000,NA
479,Danao,PH071218000,NA,NA,NA,Bohol,PH071200000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
480,Danao City,PH072223000,NA,NA,NA,Cebu,PH072200000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
481,Dangcagan,PH101303000,NA,NA,NA,Bukidnon,PH101300000,Region X,PH100000000,Philippines (the),PH,1467244800000,1590710400000,NA
482,Danglas,PH140106000,NA,NA,NA,Abra,PH140100000,Cordillera Administrative Region,PH140000000,Philippines (the),PH,1467244800000,1590710400000,NA
483,Dao,PH061902000,NA,NA,NA,Capiz,PH061900000,Region VI,PH060000000,Philippines (the),PH,1467244800000,1590710400000,NA
484,Dapa,PH166707000,NA,NA,NA,Surigao del Norte,PH166700000,Region XIII,PH160000000,Philippines (the),PH,1467244800000,1590710400000,NA
485,Dapitan City,PH097201000,NA,NA,NA,Zamboanga del Norte,PH097200000,Region IX,PH090000000,Philippines (the),PH,1467244800000,1590710400000,NA
486,Daraga,PH050503000,NA,NA,NA,Albay,PH050500000,Region V,PH050000000,Philippines (the),PH,1467244800000,1590710400000,NA
487,Daram,PH086006000,NA,NA,NA,Samar,PH086000000,Region VIII,PH080000000,Philippines (the),PH,1467244800000,1590710400000,NA
488,Dasol,PH015519000,NA,NA,NA,Pangasinan,PH015500000,Region I,PH010000000,Philippines (the),PH,1467244800000,1590710400000,NA
489,Datu Abdullah Sangki,PH153828000,NA,NA,NA,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao,PH150000000,Philippines (the),PH,1467244800000,1590710400000,NA
490,Datu Anggal Midtimbang,PH153831000,NA,NA,NA,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao,PH150000000,Philippines (the),PH,1467244800000,1590710400000,NA
491,Datu Blah T. Sinsuat,PH153830000,NA,NA,NA,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao,PH150000000,Philippines (the),PH,1467244800000,1590710400000,NA
492,Datu Hoffer Ampatuan,PH153835000,NA,NA,NA,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao,PH150000000,Philippines (the),PH,1467244800000,1590710400000,NA
493,Datu Odin Sinsuat,PH153807000,NA,NA,NA,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao,PH150000000,Philippines (the),PH,1467244800000,1590710400000,NA
494,Datu Paglas,PH153805000,NA,NA,NA,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao,PH150000000,Philippines (the),PH,1467244800000,1590710400000,NA
495,Datu Piang,PH153806000,NA,NA,NA,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao,PH150000000,Philippines (the),PH,1467244800000,1590710400000,NA
496,Datu Salibo,PH153836000,NA,NA,NA,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao,PH150000000,Philippines (the),PH,1467244800000,1590710400000,NA
497,Datu Saudi-Ampatuan,PH153826000,NA,NA,NA,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao,PH150000000,Philippines (the),PH,1467244800000,1590710400000,NA
498,Datu Unsay,PH153827000,NA,NA,NA,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao,PH150000000,Philippines (the),PH,1467244800000,1590710400000,NA
499,Dauin,PH074609000,NA,NA,NA,Negros Oriental,PH074600000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
500,Dauis,PH071219000,NA,NA,NA,Bohol,PH071200000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
501,Davao City,PH112402000,NA,NA,NA,Davao del Sur,PH112400000,Region XI,PH110000000,Philippines (the),PH,1467244800000,1590710400000,NA
502,Del Carmen,PH166708000,NA,NA,NA,Surigao del Norte,PH166700000,Region XIII,PH160000000,Philippines (the),PH,1467244800000,1590710400000,NA
503,Del Gallego,PH051712000,NA,NA,NA,Camarines Sur,PH051700000,Region V,PH050000000,Philippines (the),PH,1467244800000,1590710400000,NA
504,Delfin Albano,PH023118000,NA,NA,NA,Isabela,PH023100000,Region II,PH020000000,Philippines (the),PH,1467244800000,1590710400000,NA
505,Diadi,PH025006000,NA,NA,NA,Nueva Vizcaya,PH025000000,Region II,PH020000000,Philippines (the),PH,1467244800000,1590710400000,NA
506,Diffun,PH025703000,NA,NA,NA,Quirino,PH025700000,Region II,PH020000000,Philippines (the),PH,1467244800000,1590710400000,NA
507,Dilasag,PH037703000,NA,NA,NA,Aurora,PH037700000,Region III,PH030000000,Philippines (the),PH,1467244800000,1590710400000,NA
508,Dimasalang,PH054108000,NA,NA,NA,Masbate,PH054100000,Region V,PH050000000,Philippines (the),PH,1467244800000,1590710400000,NA
509,Dimataling,PH097305000,NA,NA,NA,Zamboanga del Sur,PH097300000,Region IX,PH090000000,Philippines (the),PH,1467244800000,1590710400000,NA
510,Dimiao,PH071220000,NA,NA,NA,Bohol,PH071200000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
511,Dinagat,PH168503000,NA,NA,NA,Dinagat Islands,PH168500000,Region XIII,PH160000000,Philippines (the),PH,1467244800000,1590710400000,NA
512,Dinalungan,PH037704000,NA,NA,NA,Aurora,PH037700000,Region III,PH030000000,Philippines (the),PH,1467244800000,1590710400000,NA
513,Dinalupihan,PH030804000,NA,NA,NA,Bataan,PH030800000,Region III,PH030000000,Philippines (the),PH,1467244800000,1590710400000,NA
514,Dinapigue,PH023110000,NA,NA,NA,Isabela,PH023100000,Region II,PH020000000,Philippines (the),PH,1467244800000,1590710400000,NA
515,Dinas,PH097306000,NA,NA,NA,Zamboanga del Sur,PH097300000,Region IX,PH090000000,Philippines (the),PH,1467244800000,1590710400000,NA
516,Dingalan,PH037705000,NA,NA,NA,Aurora,PH037700000,Region III,PH030000000,Philippines (the),PH,1467244800000,1590710400000,NA
517,Dingle,PH063016000,NA,NA,NA,Iloilo,PH063000000,Region VI,PH060000000,Philippines (the),PH,1467244800000,1590710400000,NA
518,Dingras,PH012809000,NA,NA,NA,Ilocos Norte,PH012800000,Region I,PH010000000,Philippines (the),PH,1467244800000,1590710400000,NA
519,Dipaculao,PH037706000,NA,NA,NA,Aurora,PH037700000,Region III,PH030000000,Philippines (the),PH,1467244800000,1590710400000,NA
520,Diplahan,PH098303000,NA,NA,NA,Zamboanga Sibugay,PH098300000,Region IX,PH090000000,Philippines (the),PH,1467244800000,1590710400000,NA
521,Dipolog City,PH097202000,NA,NA,NA,Zamboanga del Norte,PH097200000,Region IX,PH090000000,Philippines (the),PH,1467244800000,1590710400000,NA
522,Ditsaan-Ramain,PH153624000,NA,NA,NA,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao,PH150000000,Philippines (the),PH,1467244800000,1590710400000,NA
523,Divilacan,PH023111000,NA,NA,NA,Isabela,PH023100000,Region II,PH020000000,Philippines (the),PH,1467244800000,1590710400000,NA
524,Dolores,PH045615000,NA,NA,NA,Quezon,PH045600000,Region IV-A,PH040000000,Philippines (the),PH,1467244800000,1590710400000,NA
525,Dolores,PH082606000,NA,NA,NA,Eastern Samar,PH082600000,Region VIII,PH080000000,Philippines (the),PH,1467244800000,1590710400000,NA
526,Dolores,PH140107000,NA,NA,NA,Abra,PH140100000,Cordillera Administrative Region,PH140000000,Philippines (the),PH,1467244800000,1590710400000,NA
527,Don Carlos,PH101304000,NA,NA,NA,Bukidnon,PH101300000,Region X,PH100000000,Philippines (the),PH,1467244800000,1590710400000,NA
528,Don Marcelino,PH118601000,NA,NA,NA,Davao Occidental,PH118600000,Region XI,PH110000000,Philippines (the),PH,1467244800000,1590710400000,NA
529,Don Victoriano Chiongbian,PH104217000,NA,NA,NA,Misamis Occidental,PH104200000,Region X,PH100000000,Philippines (the),PH,1467244800000,1590710400000,NA
530,Doña Remedios Trinidad,PH031424000,Dona Remedios Trinidad,NA,NA,Bulacan,PH031400000,Region III,PH030000000,Philippines (the),PH,1467244800000,1590710400000,NA
531,Donsol,PH056207000,NA,NA,NA,Sorsogon,PH056200000,Region V,PH050000000,Philippines (the),PH,1467244800000,1590710400000,NA
532,Dueñas,PH063017000,Duenas,NA,NA,Iloilo,PH063000000,Region VI,PH060000000,Philippines (the),PH,1467244800000,1590710400000,NA
533,Duero,PH071221000,NA,NA,NA,Bohol,PH071200000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
534,Dulag,PH083718000,NA,NA,NA,Leyte,PH083700000,Region VIII,PH080000000,Philippines (the),PH,1467244800000,1590710400000,NA
535,Dumaguete City,PH074610000,NA,NA,NA,Negros Oriental,PH074600000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
536,Dumalag,PH061903000,NA,NA,NA,Capiz,PH061900000,Region VI,PH060000000,Philippines (the),PH,1467244800000,1590710400000,NA
537,Dumalinao,PH097307000,NA,NA,NA,Zamboanga del Sur,PH097300000,Region IX,PH090000000,Philippines (the),PH,1467244800000,1590710400000,NA
538,Dumalneg,PH012810000,NA,NA,NA,Ilocos Norte,PH012800000,Region I,PH010000000,Philippines (the),PH,1467244800000,1590710400000,NA
539,Dumangas,PH063018000,NA,NA,NA,Iloilo,PH063000000,Region VI,PH060000000,Philippines (the),PH,1467244800000,1590710400000,NA
540,Dumanjug,PH072224000,NA,NA,NA,Cebu,PH072200000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
541,Dumaran,PH175311000,NA,NA,NA,Palawan,PH175300000,Region IV-B,PH170000000,Philippines (the),PH,1467244800000,1590710400000,NA
542,Dumarao,PH061904000,NA,NA,NA,Capiz,PH061900000,Region VI,PH060000000,Philippines (the),PH,1467244800000,1590710400000,NA
543,Dumingag,PH097308000,NA,NA,NA,Zamboanga del Sur,PH097300000,Region IX,PH090000000,Philippines (the),PH,1467244800000,1590710400000,NA
544,Dupax del Norte,PH025007000,NA,NA,NA,Nueva Vizcaya,PH025000000,Region II,PH020000000,Philippines (the),PH,1467244800000,1590710400000,NA
545,Dupax del Sur,PH025008000,NA,NA,NA,Nueva Vizcaya,PH025000000,Region II,PH020000000,Philippines (the),PH,1467244800000,1590710400000,NA
546,Echague,PH023112000,NA,NA,NA,Isabela,PH023100000,Region II,PH020000000,Philippines (the),PH,1467244800000,1590710400000,NA
547,El Nido,PH175312000,NA,NA,NA,Palawan,PH175300000,Region IV-B,PH170000000,Philippines (the),PH,1467244800000,1590710400000,NA
548,Enrile,PH021512000,NA,NA,NA,Cagayan,PH021500000,Region II,PH020000000,Philippines (the),PH,1467244800000,1590710400000,NA
549,Enrique B. Magalona,PH064508000,NA,NA,NA,Negros Occidental,PH064500000,Region VI,PH060000000,Philippines (the),PH,1467244800000,1590710400000,NA
550,Enrique Villanueva,PH076101000,NA,NA,NA,Siquijor,PH076100000,Region VII,PH070000000,Philippines (the),PH,1467244800000,1590710400000,NA
551,Ermita,PH133908000,NA,NA,NA,"NCR, City of Manila, First District",PH133900000,National Capital Region,PH130000000,Philippines (the),PH,1467244800000,1590710400000,NA
552,Esperanza,PH054109000,NA,NA,NA,Masbate,PH054100000,Region V,PH050000000,Philippines (the),PH,1467244800000,1590710400000,NA
553,Esperanza,PH126503000,NA,NA,NA,Sultan Kudarat,PH126500000,Region XII,PH120000000,Philippines (the),PH,1467244800000,1590710400000,NA
554,Esperanza,PH160303000,NA,NA,NA,Agusan del Sur,PH160300000,Region XIII,PH160000000,Philippines (the),PH,1467244800000,1590710400000,NA
555,Estancia,PH063019000,NA,NA,NA,Iloilo,PH063000000,Region VI,PH060000000,Philippines (the),PH,1467244800000,1590710400000,NA
556,Famy,PH043408000,NA,NA,NA,Laguna,PH043400000,Region IV-A,PH040000000,Philippines (the),PH,1467244800000,1590710400000,NA
557,Ferrol,PH175916000,NA,NA,NA,Romblon,PH175900000,Region IV-B,PH170000000,Philippines (the),PH,1467244800000,1590710400000,NA
558,Flora,PH148103000,NA,NA,NA,Apayao,PH148100000,Cordillera Administrative Region,PH140000000,Philippines (the),PH,1467244800000,1590710400000,NA
559,Floridablanca,PH035406000,NA,NA,NA,Pampanga,PH035400000,Region III,PH030000000,Philippines (the),PH,1467244800000,1590710400000,NA
560,Gabaldon,PH034907000,NA,NA,NA,Nueva Ecija,PH034900000,Region III,PH030000000,Philippines (the),PH,1467244800000,1590710400000,NA
561,Gainza,PH051713000,NA,NA,NA,Camarines Sur,PH051700000,Region V,PH050000000,Philippines (the),PH,1467244800000,1590710400000,NA
562,Galimuyod,PH012909000,NA,NA,NA,Ilocos Sur,PH012900000,Region I,PH010000000,Philippines (the),PH,1467244800000,1590710400000,NA
563,Gamay,PH084807000,NA,NA,NA,Northern Samar,PH084800000,Region VIII,PH080000000,Philippines (the),PH,1467244800000,1590710400000,NA
564,Gamu,PH023113000,NA,NA,NA,Isabela,PH023100000,Region II,PH020000000,Philippines (the),PH,1467244800000,1590710400000,NA
565,Ganassi,PH153609000,NA,NA,NA,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao,PH150000000,Philippines (the),PH,1467244800000,1590710400000,NA
566,Gandara,PH086007000,NA,NA,NA,Samar,PH086000000,Region VIII,PH080000000,Philippines (the),PH,1467244800000,1590710400000,NA
