OBJECTID,admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
117,Misesa Ward,MW31554,NA,Misesa,NA,Blantyre City,MW315,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
118,Monkey Bay Urban,MW30121,NA,NA,NA,Mangochi,MW301,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
119,Msamba Ward,MW31556,NA,NA,NA,Blantyre City,MW315,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
120,Msongwe Ward,MW10745,NA,NA,NA,Mzuzu City,MW107,Northern,MW1,Malawi,MW,1535932800000,1539648000000,NA
121,Mtiya Ward,MW31432,NA,NA,NA,Zomba City,MW314,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
122,Mulanje Boma,MW30820,NA,NA,NA,Mulanje,MW308,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
123,Mulanje Mountain Reserve,MW30807,NA,NA,NA,Mulanje,MW308,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
124,Muzilawayingwe Ward,MW10739,NA,Mzilawayingwe ward,NA,Mzuzu City,MW107,Northern,MW1,Malawi,MW,1535932800000,1539648000000,NA
125,Mwabvi Game Reserve,MW31110,NA,NA,NA,Nsanje,MW311,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
126,Mwanza Boma,MW30620,NA,NA,NA,Mwanza,MW306,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
127,Mzedi Ward,MW31545,NA,NA,NA,Blantyre City,MW315,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
128,Mzimba Boma,MW10520,NA,NA,NA,Mzimba,MW105,Northern,MW1,Malawi,MW,1535932800000,1539648000000,NA
129,Namiyango Ward,MW31547,NA,NA,NA,Blantyre City,MW315,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
130,Nancholi Ward,MW31553,NA,NA,NA,Blantyre City,MW315,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
131,Ndirande North Ward,MW31535,NA,NA,NA,Blantyre City,MW315,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
132,Ndirande South Ward,MW31536,NA,NA,NA,Blantyre City,MW315,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
133,Ndirande West Ward,MW31537,NA,NA,NA,Blantyre City,MW315,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
134,Neno Boma,MW31320,NA,NA,NA,Neno,MW313,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
135,New Airport Site Ward,MW10746,NA,NA,NA,Mzuzu City,MW107,Northern,MW1,Malawi,MW,1535932800000,1539648000000,NA
136,Nkhata Bay Boma,MW10320,NA,NA,NA,Nkhata Bay,MW103,Northern,MW1,Malawi,MW,1535932800000,1539648000000,NA
137,Nkhorongo Ward,MW10731,NA,NA,NA,Mzuzu City,MW107,Northern,MW1,Malawi,MW,1535932800000,1539648000000,NA
