OBJECTID,admin2Name_en,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
138,Lagdera,KE007029,NA,NA,NA,Garissa,KE007,Kenya,KE,1509667200000,1572480000000,NA
139,Laikipia East,KE031164,NA,NA,NA,Laikipia,KE031,Kenya,KE,1509667200000,1572480000000,NA
140,Laikipia North,KE031165,NA,NA,NA,Laikipia,KE031,Kenya,KE,1509667200000,1572480000000,NA
141,Laikipia West,KE031163,NA,NA,NA,Laikipia,KE031,Kenya,KE,1509667200000,1572480000000,NA
142,Laisamis,KE010048,NA,NA,NA,Marsabit,KE010,Kenya,KE,1509667200000,1572480000000,NA
143,Lamu East,KE005021,NA,NA,NA,Lamu,KE005,Kenya,KE,1509667200000,1572480000000,NA
144,Lamu West,KE005022,NA,NA,NA,Lamu,KE005,Kenya,KE,1509667200000,1572480000000,NA
145,Langata,KE047277,NA,NA,NA,Nairobi,KE047,Kenya,KE,1509667200000,1572480000000,NA
146,Lari,KE022122,NA,NA,NA,Kiambu,KE022,Kenya,KE,1509667200000,1572480000000,NA
147,Likoni,KE001005,NA,NA,NA,Mombasa,KE001,Kenya,KE,1509667200000,1572480000000,NA
148,Likuyani,KE037200,NA,NA,NA,Kakamega,KE037,Kenya,KE,1509667200000,1572480000000,NA
149,Limuru,KE022121,NA,NA,NA,Kiambu,KE022,Kenya,KE,1509667200000,1572480000000,NA
150,Loima,KE023126,NA,NA,NA,Turkana,KE023,Kenya,KE,1509667200000,1572480000000,NA
151,Luanda,KE038214,NA,NA,NA,Vihiga,KE038,Kenya,KE,1509667200000,1572480000000,NA
152,Lugari,KE037199,NA,NA,NA,Kakamega,KE037,Kenya,KE,1509667200000,1572480000000,NA
153,Lunga Lunga,KE002008,NA,NA,NA,Kwale,KE002,Kenya,KE,1509667200000,1572480000000,NA
154,Lurambi,KE037202,NA,NA,NA,Kakamega,KE037,Kenya,KE,1509667200000,1572480000000,NA
155,Maara,KE013061,NA,NA,NA,Tharaka-Nithi,KE013,Kenya,KE,1509667200000,1572480000000,NA
156,Machakos Town,KE016081,NA,NA,NA,Machakos,KE016,Kenya,KE,1509667200000,1572480000000,NA
157,Magarini,KE003017,NA,NA,NA,Kilifi,KE003,Kenya,KE,1509667200000,1572480000000,NA
158,Makadara,KE047287,NA,NA,NA,Nairobi,KE047,Kenya,KE,1509667200000,1572480000000,NA
159,Makueni,KE017086,NA,NA,NA,Makueni,KE017,Kenya,KE,1509667200000,1572480000000,NA
160,Malava,KE037201,NA,NA,NA,Kakamega,KE037,Kenya,KE,1509667200000,1572480000000,NA
161,Malindi,KE003016,NA,NA,NA,Kilifi,KE003,Kenya,KE,1509667200000,1572480000000,NA
