OBJECTID,admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
85,Ankasha,ET030903,NA,NA,NA,Awi,ET0309,Amhara,ET03,Ethiopia,ET,1566172800000,1602115200000,NA
86,Ankober,ET030515,NA,NA,NA,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,1566172800000,1602115200000,NA
87,Antsokiya,ET030507,NA,NA,NA,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,1566172800000,1602115200000,NA
88,Arada,ET140109,NA,NA,NA,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,1566172800000,1602115200000,NA
89,Ararso,ET050395,NA,NA,NA,Jarar,ET0503,Somali,ET05,Ethiopia,ET,1566172800000,1602115200000,NA
90,Arba Minch town,ET071021,NA,NA,NA,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,1566172800000,1602115200000,NA
91,Arba Minch Zuria,ET071015,NA,NA,NA,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,1566172800000,1602115200000,NA
92,Arbegona,ET160003,NA,NA,NA,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,1566172800000,1602115200000,NA
93,Areka town,ET070614,NA,NA,NA,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,1566172800000,1602115200000,NA
94,Arero,ET041208,NA,NA,NA,Borena,ET0412,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
95,Argoba,ET030401,NA,NA,NA,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,1566172800000,1602115200000,NA
96,Arguba,ET020306,NA,NA,NA,Gabi /Zone 3,ET0203,Afar,ET02,Ethiopia,ET,1566172800000,1602115200000,NA
97,Aroresa,ET160009,NA,NA,NA,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,1566172800000,1602115200000,NA
98,Arsi Negele,ET041703,NA,NA,NA,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
99,Arsi Negele town,ET041799,NA,NA,NA,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
100,Artuma Fursi,ET031004,NA,NA,NA,Oromia,ET0310,Amhara,ET03,Ethiopia,ET,1566172800000,1602115200000,NA
101,Asayita,ET020103,NA,NA,NA,Awsi /Zone 1,ET0201,Afar,ET02,Ethiopia,ET,1566172800000,1602115200000,NA
102,Asayita town,ET020111,NA,NA,NA,Awsi /Zone 1,ET0201,Afar,ET02,Ethiopia,ET,1566172800000,1602115200000,NA
103,Aseko,ET040802,NA,NA,NA,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
104,Asela town,ET040825,NA,NA,NA,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
105,Aseliso,ET150201,NA,NA,NA,Dire Dawa rural,ET1502,Dire Dawa,ET15,Ethiopia,ET,1566172800000,1602115200000,NA
106,Asgede,ET010105,NA,NA,NA,North Western,ET0101,Tigray,ET01,Ethiopia,ET,1566172800000,1602115200000,NA
107,Assagirt,ET030514,NA,NA,NA,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,1566172800000,1602115200000,NA
108,Assosa,ET060303,NA,NA,NA,Asosa,ET0603,Benishangul Gumz,ET06,Ethiopia,ET,1566172800000,1602115200000,NA
109,Ataye town,ET030598,NA,NA,NA,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,1566172800000,1602115200000,NA
110,Atote Ulo,ET071403,NA,NA,NA,Halaba,ET0714,SNNP,ET07,Ethiopia,ET,1566172800000,1602115200000,NA
111,Atsbi,ET010307,NA,NA,NA,Eastern,ET0103,Tigray,ET01,Ethiopia,ET,1566172800000,1602115200000,NA
112,Atsbi town,ET010315,NA,NA,NA,Eastern,ET0103,Tigray,ET01,Ethiopia,ET,1566172800000,1602115200000,NA
113,Aw-Bare,ET050205,NA,NA,NA,Fafan,ET0502,Somali,ET05,Ethiopia,ET,1566172800000,1602115200000,NA
114,Awabel,ET030612,NA,NA,NA,East Gojam,ET0306,Amhara,ET03,Ethiopia,ET,1566172800000,1602115200000,NA
115,Aware,ET050303,NA,NA,NA,Jarar,ET0503,Somali,ET05,Ethiopia,ET,1566172800000,1602115200000,NA
116,Awash,ET020302,NA,NA,NA,Gabi /Zone 3,ET0203,Afar,ET02,Ethiopia,ET,1566172800000,1602115200000,NA
117,Awash town,ET020396,NA,NA,NA,Gabi /Zone 3,ET0203,Afar,ET02,Ethiopia,ET,1566172800000,1602115200000,NA
118,Aweday town,ET041099,NA,NA,NA,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
119,Awra (AF),ET020401,NA,NA,NA,Fanti /Zone 4,ET0204,Afar,ET02,Ethiopia,ET,1566172800000,1602115200000,NA
