OBJECTID,admin3Name_es,admin3Pcode,admin3RefName,admin3AltName1_es,admin3AltName2_es,admin2Name_es,admin2Pcode,admin1Name_es,admin1Pcode,admin0Name_en,admin0Name_es,admin0Pcode,date,validOn,validTo
939,Marcavelica,PE200605,NA,NA,NA,Sullana,PE2006,Piura,PE20,Peru,Perú (el),PE,1437696000000,1594684800000,NA
940,Marco,PE120415,NA,NA,NA,Jauja,PE1204,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
941,Marcona,PE110304,NA,NA,NA,Nasca,PE1103,Ica,PE11,Peru,Perú (el),PE,1437696000000,1594684800000,NA
942,Margos,PE100105,NA,NA,NA,Huanuco,PE1001,Huanuco,PE10,Peru,Perú (el),PE,1437696000000,1594684800000,NA
943,Maria,PE010511,NA,NA,NA,Luya,PE0105,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
944,Maria Parado de Bellido,PE050204,NA,NA,NA,Cangallo,PE0502,Ayacucho,PE05,Peru,Perú (el),PE,1437696000000,1594684800000,NA
945,Mariano Damaso Beraun,PE100606,NA,NA,NA,Leoncio Prado,PE1006,Huanuco,PE10,Peru,Perú (el),PE,1437696000000,1594684800000,NA
946,Mariano Melgar,PE040109,NA,NA,NA,Arequipa,PE0401,Arequipa,PE04,Peru,Perú (el),PE,1437696000000,1594684800000,NA
947,Mariano Nicolas Valcarcel,PE040203,NA,NA,NA,Camana,PE0402,Arequipa,PE04,Peru,Perú (el),PE,1437696000000,1594684800000,NA
948,Marias,PE100311,NA,NA,NA,Dos de Mayo,PE1003,Huanuco,PE10,Peru,Perú (el),PE,1437696000000,1594684800000,NA
949,Mariatana,PE150713,NA,NA,NA,Huarochiri,PE1507,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
950,Mariscal Benavides,PE010607,NA,NA,NA,Rodriguez de Mendoza,PE0106,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
951,Mariscal Caceres,PE040204,NA,NA,NA,Camana,PE0402,Arequipa,PE04,Peru,Perú (el),PE,1437696000000,1594684800000,NA
952,Mariscal Caceres,PE090111,NA,NA,NA,Huancavelica,PE0901,Huancavelica,PE09,Peru,Perú (el),PE,1437696000000,1594684800000,NA
953,Mariscal Castilla,PE010113,NA,NA,NA,Chachapoyas,PE0101,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
954,Mariscal Castilla,PE120209,NA,NA,NA,Concepcion,PE1202,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
955,Marmot,PE131103,NA,NA,NA,Gran Chimu,PE1311,La Libertad,PE13,Peru,Perú (el),PE,1437696000000,1594684800000,NA
956,Masin,PE021009,NA,NA,NA,Huari,PE0210,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
957,Masisea,PE250104,NA,NA,NA,Coronel Portillo,PE2501,Ucayali,PE25,Peru,Perú (el),PE,1437696000000,1594684800000,NA
958,Masma,PE120416,NA,NA,NA,Jauja,PE1204,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
959,Masma Chicche,PE120417,NA,NA,NA,Jauja,PE1204,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
960,Matacoto,PE022004,NA,NA,NA,Yungay,PE0220,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
961,Matahuasi,PE120210,NA,NA,NA,Concepcion,PE1202,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
962,Matalaque,PE180207,NA,NA,NA,General Sanchez Cerro,PE1802,Moquegua,PE18,Peru,Perú (el),PE,1437696000000,1594684800000,NA
963,Matapalo,PE240303,NA,NA,NA,Zarumilla,PE2403,Tumbes,PE24,Peru,Perú (el),PE,1437696000000,1594684800000,NA
964,Matara,PE060110,NA,NA,NA,Cajamarca,PE0601,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
965,Mato,PE021205,NA,NA,NA,Huaylas,PE0212,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
966,Matucana,PE150701,NA,NA,NA,Huarochiri,PE1507,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
967,Mazamari - Pangoa,PE120699,NA,NA,NA,Satipo,PE1206,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
968,Mazan,PE160106,NA,NA,NA,Maynas,PE1601,Loreto,PE16,Peru,Perú (el),PE,1437696000000,1594684800000,NA
969,Megantoni,PE080914,NA,NA,NA,La Convencion,PE0809,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
970,Mejia,PE040705,NA,NA,NA,Islay,PE0407,Arequipa,PE04,Peru,Perú (el),PE,1437696000000,1594684800000,NA
971,Mi Peru,PE070107,NA,NA,NA,Callao,PE0701,Callao,PE07,Peru,Perú (el),PE,1437696000000,1594684800000,NA
972,Micaela Bastidas,PE030706,NA,NA,NA,Grau,PE0307,Apurimac,PE03,Peru,Perú (el),PE,1437696000000,1594684800000,NA
973,Miguel Checa,PE200606,NA,NA,NA,Sullana,PE2006,Piura,PE20,Peru,Perú (el),PE,1437696000000,1594684800000,NA
974,Miguel Iglesias,PE060307,NA,NA,NA,Celendin,PE0603,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
975,Milpuc,PE010608,NA,NA,NA,Rodriguez de Mendoza,PE0106,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
976,Miracosta,PE060412,NA,NA,NA,Chota,PE0604,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
977,Miraflores,PE040110,NA,NA,NA,Arequipa,PE0401,Arequipa,PE04,Peru,Perú (el),PE,1437696000000,1594684800000,NA
978,Miraflores,PE100506,NA,NA,NA,Huamalies,PE1005,Huanuco,PE10,Peru,Perú (el),PE,1437696000000,1594684800000,NA
979,Miraflores,PE150122,NA,NA,NA,Lima,PE1501,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
980,Miraflores,PE151021,NA,NA,NA,Yauyos,PE1510,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
981,Mirgas,PE020305,NA,NA,NA,Antonio Raymondi,PE0203,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
982,Mito,PE120211,NA,NA,NA,Concepcion,PE1202,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
983,Moche,PE130107,NA,NA,NA,Trujillo,PE1301,La Libertad,PE13,Peru,Perú (el),PE,1437696000000,1594684800000,NA
984,Mochumi,PE140305,NA,NA,NA,Lambayeque,PE1403,Lambayeque,PE14,Peru,Perú (el),PE,1437696000000,1594684800000,NA
985,Moho,PE210901,NA,NA,NA,Moho,PE2109,Puno,PE21,Peru,Perú (el),PE,1437696000000,1594684800000,NA
986,Molino,PE100803,NA,NA,NA,Pachitea,PE1008,Huanuco,PE10,Peru,Perú (el),PE,1437696000000,1594684800000,NA
987,Molinopampa,PE010114,NA,NA,NA,Chachapoyas,PE0101,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
988,Molinos,PE120418,NA,NA,NA,Jauja,PE1204,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
989,Mollebamba,PE131004,NA,NA,NA,Santiago de Chuco,PE1310,La Libertad,PE13,Peru,Perú (el),PE,1437696000000,1594684800000,NA
990,Mollebaya,PE040111,NA,NA,NA,Arequipa,PE0401,Arequipa,PE04,Peru,Perú (el),PE,1437696000000,1594684800000,NA
991,Mollendo,PE040701,NA,NA,NA,Islay,PE0407,Arequipa,PE04,Peru,Perú (el),PE,1437696000000,1594684800000,NA
992,Mollepampa,PE090409,NA,NA,NA,Castrovirreyna,PE0904,Huancavelica,PE09,Peru,Perú (el),PE,1437696000000,1594684800000,NA
993,Mollepata,PE080307,NA,NA,NA,Anta,PE0803,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
994,Mollepata,PE131005,NA,NA,NA,Santiago de Chuco,PE1310,La Libertad,PE13,Peru,Perú (el),PE,1437696000000,1594684800000,NA
995,Monobamba,PE120419,NA,NA,NA,Jauja,PE1204,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
996,Monsefu,PE140108,NA,NA,NA,Chiclayo,PE1401,Lambayeque,PE14,Peru,Perú (el),PE,1437696000000,1594684800000,NA
997,Montero,PE200205,NA,NA,NA,Ayabaca,PE2002,Piura,PE20,Peru,Perú (el),PE,1437696000000,1594684800000,NA
998,Montevideo,PE010115,NA,NA,NA,Chachapoyas,PE0101,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
999,Monzon,PE100507,NA,NA,NA,Huamalies,PE1005,Huanuco,PE10,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1000,Moquegua,PE180101,NA,NA,NA,Mariscal Nieto,PE1801,Moquegua,PE18,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1001,Morales,PE220910,NA,NA,NA,San Martin,PE2209,San Martin,PE22,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1002,Morcolla,PE050906,NA,NA,NA,Sucre,PE0509,Ayacucho,PE05,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1003,Moro,PE021805,NA,NA,NA,Santa,PE0218,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1004,Morococha,PE120805,NA,NA,NA,Yauli,PE1208,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1005,Morona,PE160704,NA,NA,NA,Datem del Marañon,PE1607,Loreto,PE16,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1006,Morrope,PE140306,NA,NA,NA,Lambayeque,PE1403,Lambayeque,PE14,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1007,Morropon,PE200405,NA,NA,NA,Morropon,PE2004,Piura,PE20,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1008,Mosoc Llacta,PE080204,NA,NA,NA,Acomayo,PE0802,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1009,Motupe,PE140307,NA,NA,NA,Lambayeque,PE1403,Lambayeque,PE14,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1010,Moya,PE090112,NA,NA,NA,Huancavelica,PE0901,Huancavelica,PE09,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1011,Moyobamba,PE220101,NA,NA,NA,Moyobamba,PE2201,San Martin,PE22,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1012,Muñani,PE210208,Munani,NA,NA,Azangaro,PE2102,Puno,PE21,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1013,Muqui,PE120420,NA,NA,NA,Jauja,PE1204,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1014,Muquiyauyo,PE120421,NA,NA,NA,Jauja,PE1204,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1015,Musga,PE021308,NA,NA,NA,Mariscal Luzuriaga,PE0213,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1016,Ñahuimpuquio,PE090710,Nahuimpuquio,NA,NA,Tayacaja,PE0907,Huancavelica,PE09,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1017,Namballe,PE060905,NA,NA,NA,San Ignacio,PE0609,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1018,Namora,PE060111,NA,NA,NA,Cajamarca,PE0601,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1019,Nanchoc,PE061108,NA,NA,NA,San Miguel,PE0611,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1020,Napo,PE160107,NA,NA,NA,Maynas,PE1601,Loreto,PE16,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1021,Nasca,PE110301,NA,NA,NA,Nasca,PE1103,Ica,PE11,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1022,Nauta,PE160301,NA,NA,NA,Loreto,PE1603,Loreto,PE16,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1023,Navan,PE150905,NA,NA,NA,Oyon,PE1509,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1024,Nepeña,PE021806,Nepena,NA,NA,Santa,PE0218,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1025,Neshuya,PE250304,NA,NA,NA,Padre Abad,PE2503,Ucayali,PE25,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1026,Nicasio,PE210704,NA,NA,NA,Lampa,PE2107,Puno,PE21,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1027,Nicolas de Pierola,PE040205,NA,NA,NA,Camana,PE0402,Arequipa,PE04,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1028,Niepos,PE061109,NA,NA,NA,San Miguel,PE0611,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1029,Nieva,PE010401,NA,NA,NA,Condorcanqui,PE0104,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1030,Ninabamba,PE061306,NA,NA,NA,Santa Cruz,PE0613,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1031,Ninacaca,PE190105,NA,NA,NA,Pasco,PE1901,Pasco,PE19,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1032,Nueva Arica,PE140109,NA,NA,NA,Chiclayo,PE1401,Lambayeque,PE14,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1033,Nueva Cajamarca,PE220804,NA,NA,NA,Rioja,PE2208,San Martin,PE22,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1034,Nueva Requena,PE250106,NA,NA,NA,Coronel Portillo,PE2501,Ucayali,PE25,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1035,Nueve de Julio,PE120212,NA,NA,NA,Concepcion,PE1202,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1036,Nuevo Chimbote,PE021809,NA,NA,NA,Santa,PE0218,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1037,Nuevo Imperial,PE150510,NA,NA,NA,Cañete,PE1505,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1038,Nuevo Occoro,PE090113,NA,NA,NA,Huancavelica,PE0901,Huancavelica,PE09,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1039,Nuevo Progreso,PE221002,NA,NA,NA,Tocache,PE2210,San Martin,PE22,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1040,Nuñoa,PE210806,Nunoa,NA,NA,Melgar,PE2108,Puno,PE21,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1041,Obas,PE101106,NA,NA,NA,Yarowilca,PE1011,Huanuco,PE10,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1042,Ocalli,PE010512,NA,NA,NA,Luya,PE0105,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1043,Ocaña,PE050612,Ocana,NA,NA,Lucanas,PE0506,Ayacucho,PE05,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1044,Ocobamba,PE030605,NA,NA,NA,Chincheros,PE0306,Apurimac,PE03,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1045,Ocobamba,PE080905,NA,NA,NA,La Convencion,PE0809,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1046,Ocoña,PE040206,Ocona,NA,NA,Camana,PE0402,Arequipa,PE04,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1047,Ocongate,PE081210,NA,NA,NA,Quispicanchi,PE0812,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1048,Ocoruro,PE080804,NA,NA,NA,Espinar,PE0808,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1049,Ocoyo,PE090606,NA,NA,NA,Huaytara,PE0906,Huancavelica,PE09,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1050,Ocros,PE021401,NA,NA,NA,Ocros,PE0214,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1051,Ocros,PE050106,NA,NA,NA,Huamanga,PE0501,Ayacucho,PE05,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1052,Ocucaje,PE110104,NA,NA,NA,Ica,PE1101,Ica,PE11,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1053,Ocumal,PE010513,NA,NA,NA,Luya,PE0105,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1054,Ocuviri,PE210705,NA,NA,NA,Lampa,PE2107,Puno,PE21,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1055,Ollachea,PE210308,NA,NA,NA,Carabaya,PE2103,Puno,PE21,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1056,Ollantaytambo,PE081306,NA,NA,NA,Urubamba,PE0813,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1057,Ollaraya,PE211305,NA,NA,NA,Yunguyo,PE2113,Puno,PE21,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1058,Olleros,PE010116,NA,NA,NA,Chachapoyas,PE0101,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1059,Olleros,PE020108,NA,NA,NA,Huaraz,PE0201,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1060,Olmos,PE140308,NA,NA,NA,Lambayeque,PE1403,Lambayeque,PE14,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1061,Omacha,PE081006,NA,NA,NA,Paruro,PE0810,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1062,Omas,PE151022,NA,NA,NA,Yauyos,PE1510,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1063,Omate,PE180201,NA,NA,NA,General Sanchez Cerro,PE1802,Moquegua,PE18,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1064,Omia,PE010609,NA,NA,NA,Rodriguez de Mendoza,PE0106,Amazonas,PE01,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1065,Ondores,PE120503,NA,NA,NA,Junin,PE1205,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1066,Ongon,PE130807,NA,NA,NA,Pataz,PE1308,La Libertad,PE13,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1067,Ongoy,PE030606,NA,NA,NA,Chincheros,PE0306,Apurimac,PE03,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1068,Orcopampa,PE040409,NA,NA,NA,Castilla,PE0404,Arequipa,PE04,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1069,Orcotuna,PE120213,NA,NA,NA,Concepcion,PE1202,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1070,Oronccoy,PE050511,NA,NA,NA,La Mar,PE0505,Ayacucho,PE05,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1071,Oropesa,PE030305,NA,NA,NA,Antabamba,PE0303,Apurimac,PE03,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1072,Oropesa,PE081211,NA,NA,NA,Quispicanchi,PE0812,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1073,Orurillo,PE210807,NA,NA,NA,Melgar,PE2108,Puno,PE21,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1074,Otoca,PE050613,NA,NA,NA,Lucanas,PE0506,Ayacucho,PE05,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1075,Otuzco,PE130601,NA,NA,NA,Otuzco,PE1306,La Libertad,PE13,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1076,Oxamarca,PE060308,NA,NA,NA,Celendin,PE0603,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1077,Oxapampa,PE190301,NA,NA,NA,Oxapampa,PE1903,Pasco,PE19,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1078,Oyolo,PE050806,NA,NA,NA,Paucar del Sara Sara,PE0508,Ayacucho,PE05,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1079,Oyon,PE150901,NA,NA,NA,Oyon,PE1509,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1080,Oyotun,PE140110,NA,NA,NA,Chiclayo,PE1401,Lambayeque,PE14,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1081,Paca,PE120422,NA,NA,NA,Jauja,PE1204,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1082,Pacaipampa,PE200206,NA,NA,NA,Ayabaca,PE2002,Piura,PE20,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1083,Pacanga,PE130402,NA,NA,NA,Chepen,PE1304,La Libertad,PE13,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1084,Pacapausa,PE050704,NA,NA,NA,Parinacochas,PE0507,Ayacucho,PE05,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1085,Pacaran,PE150511,NA,NA,NA,Cañete,PE1505,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1086,Pacaraos,PE150608,NA,NA,NA,Huaral,PE1506,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1087,Pacasmayo,PE130704,NA,NA,NA,Pacasmayo,PE1307,La Libertad,PE13,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1088,Pacaycasa,PE050107,NA,NA,NA,Huamanga,PE0501,Ayacucho,PE05,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1089,Paccaritambo,PE081007,NA,NA,NA,Paruro,PE0810,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1090,Paccha,PE060413,NA,NA,NA,Chota,PE0604,Cajamarca,PE06,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1091,Paccha,PE120423,NA,NA,NA,Jauja,PE1204,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1092,Paccha,PE120806,NA,NA,NA,Yauli,PE1208,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1093,Paccho,PE150808,NA,NA,NA,Huaura,PE1508,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1094,Pachacamac,PE150123,NA,NA,NA,Lima,PE1501,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1095,Pachaconas,PE030306,NA,NA,NA,Antabamba,PE0303,Apurimac,PE03,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1096,Pachacutec,PE110105,NA,NA,NA,Ica,PE1101,Ica,PE11,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1097,Pachamarca,PE090510,NA,NA,NA,Churcampa,PE0905,Huancavelica,PE09,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1098,Pachangara,PE150906,NA,NA,NA,Oyon,PE1509,Lima,PE15,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1099,Pachas,PE100313,NA,NA,NA,Dos de Mayo,PE1003,Huanuco,PE10,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1100,Pachia,PE230106,NA,NA,NA,Tacna,PE2301,Tacna,PE23,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1101,Pachiza,PE220604,NA,NA,NA,Mariscal Caceres,PE2206,San Martin,PE22,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1102,Pacllon,PE020513,NA,NA,NA,Bolognesi,PE0205,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1103,Pacobamba,PE030208,NA,NA,NA,Andahuaylas,PE0302,Apurimac,PE03,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1104,Pacocha,PE180303,NA,NA,NA,Ilo,PE1803,Moquegua,PE18,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1105,Pacora,PE140309,NA,NA,NA,Lambayeque,PE1403,Lambayeque,PE14,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1106,Pacucha,PE030209,NA,NA,NA,Andahuaylas,PE0302,Apurimac,PE03,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1107,Padre Abad,PE250301,NA,NA,NA,Padre Abad,PE2503,Ucayali,PE25,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1108,Padre Marquez,PE160603,NA,NA,NA,Ucayali,PE1606,Loreto,PE16,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1109,Paico,PE050907,NA,NA,NA,Sucre,PE0509,Ayacucho,PE05,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1110,Paijan,PE130205,NA,NA,NA,Ascope,PE1302,La Libertad,PE13,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1111,Paimas,PE200207,NA,NA,NA,Ayabaca,PE2002,Piura,PE20,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1112,Paita,PE200501,NA,NA,NA,Paita,PE2005,Piura,PE20,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1113,Pajarillo,PE220605,NA,NA,NA,Mariscal Caceres,PE2206,San Martin,PE22,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1114,Palca,PE090114,NA,NA,NA,Huancavelica,PE0901,Huancavelica,PE09,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1115,Palca,PE120706,NA,NA,NA,Tarma,PE1207,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1116,Palca,PE210706,NA,NA,NA,Lampa,PE2107,Puno,PE21,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1117,Palca,PE230107,NA,NA,NA,Tacna,PE2301,Tacna,PE23,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1118,Palcamayo,PE120707,NA,NA,NA,Tarma,PE1207,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1119,Palcazu,PE190304,NA,NA,NA,Oxapampa,PE1903,Pasco,PE19,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1120,Pallanchacra,PE190106,NA,NA,NA,Pasco,PE1901,Pasco,PE19,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1121,Pallasca,PE021508,NA,NA,NA,Pallasca,PE0215,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1122,Pallpata,PE080805,NA,NA,NA,Espinar,PE0808,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1123,Palpa,PE110401,NA,NA,NA,Palpa,PE1104,Ica,PE11,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1124,Pampa Hermosa,PE120605,NA,NA,NA,Satipo,PE1206,Junin,PE12,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1125,Pampa Hermosa,PE160604,NA,NA,NA,Ucayali,PE1606,Loreto,PE16,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1126,Pampachiri,PE030210,NA,NA,NA,Andahuaylas,PE0302,Apurimac,PE03,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1127,Pampacolca,PE040410,NA,NA,NA,Castilla,PE0404,Arequipa,PE04,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1128,Pampamarca,PE040805,NA,NA,NA,La Union,PE0408,Arequipa,PE04,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1129,Pampamarca,PE080506,NA,NA,NA,Canas,PE0805,Cusco,PE08,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1130,Pampamarca,PE101107,NA,NA,NA,Yarowilca,PE1011,Huanuco,PE10,Peru,Perú (el),PE,1437696000000,1594684800000,NA
1131,Pamparomas,PE021206,NA,NA,NA,Huaylas,PE0212,Ancash,PE02,Peru,Perú (el),PE,1437696000000,1594684800000,NA
